dataset,model,model_folder,method,method_label,query_id,query_num,category,query_label,F1-Cell,Cardinality,Tuple Constr.,AVG-Score
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query15,15,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query16,16,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query17,17,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query18,18,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query19,19,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query2,2,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query20,20,q2,q2,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query21,21,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query22,22,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query23,23,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query24,24,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query25,25,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query26,26,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query27,27,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query28,28,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query29,29,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query3,3,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query30,30,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query31,31,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query32,32,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query33,33,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query34,34,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query35,35,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query36,36,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query37,37,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query38,38,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query39,39,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query4,4,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query40,40,q4,q4,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query41,41,q5,q5,0.631578947368421,0.5,0.0,0.37719298245614036
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query42,42,q5,q5,0.8,1.0,0.2,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query43,43,q5,q5,0.6382978723404256,0.6,0.0,0.4127659574468085
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query44,44,q5,q5,0.7829181494661921,0.909090909090909,0.0,0.5640030195190336
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query45,45,q5,q5,0.802919708029197,0.909090909090909,0.0,0.570670205706702
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query46,46,q5,q5,0.7857142857142857,1.0,0.0,0.5952380952380952
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query47,47,q5,q5,0.7857142857142857,1.0,0.0,0.5952380952380952
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query48,48,q5,q5,0.8148148148148147,1.0,0.0,0.6049382716049383
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query49,49,q5,q5,0.7857142857142857,1.0,0.0,0.5952380952380952
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query5,5,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query50,50,q5,q5,0.7857142857142857,1.0,0.0,0.5952380952380952
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query6,6,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query7,7,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query8,8,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,galois_wo,GaloisWO,query9,9,q1,q1,0.0,0.0,0.0,0.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query1,1,q1,q1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5555555555555556
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query10,10,q1,q1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query11,11,q2,q2,0.652482269503546,0.3636363636363636,0.30303030303030304,0.43971631205673756
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query12,12,q2,q2,0.6530612244897959,0.5,0.4444444444444444,0.5325018896447468
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query13,13,q2,q2,0.6535947712418301,0.6153846153846154,0.4102564102564103,0.5597452656276186
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query14,14,q2,q2,0.6666666666666666,0.48484848484848486,0.6666666666666666,0.6060606060606061
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query15,15,q2,q2,0.6511627906976745,0.2777777777777778,0.2777777777777778,0.4022394487510767
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query16,16,q2,q2,0.6666666666666666,0.4166666666666667,0.5,0.5277777777777778
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query17,17,q2,q2,0.6666666666666666,0.26666666666666666,0.5185185185185185,0.48395061728395056
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query18,18,q2,q2,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.6222222222222221
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query19,19,q2,q2,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.5185185185185185
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query2,2,q1,q1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5555555555555556
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query20,20,q2,q2,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.5185185185185185
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query21,21,q3,q3,0.0,0.6666666666666666,0.0,0.2222222222222222
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query22,22,q3,q3,0.0,0.6666666666666666,0.0,0.2222222222222222
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query23,23,q3,q3,0.0,0.6666666666666666,0.0,0.2222222222222222
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query24,24,q3,q3,0.0,0.6666666666666666,0.0,0.2222222222222222
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query25,25,q3,q3,0.0,0.6666666666666666,0.0,0.2222222222222222
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query26,26,q3,q3,0.0,0.6666666666666666,0.0,0.2222222222222222
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query27,27,q3,q3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query28,28,q3,q3,0.0,0.6666666666666666,0.0,0.2222222222222222
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query29,29,q3,q3,0.0,0.6666666666666666,0.0,0.2222222222222222
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query3,3,q1,q1,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5925925925925926
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query30,30,q3,q3,0.0,0.6666666666666666,0.0,0.2222222222222222
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query31,31,q4,q4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query32,32,q4,q4,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query33,33,q4,q4,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query34,34,q4,q4,0.5333333333333333,0.6666666666666666,0.0,0.39999999999999997
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query35,35,q4,q4,0.5333333333333333,0.6666666666666666,0.0,0.39999999999999997
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query36,36,q4,q4,0.6666666666666666,0.6666666666666666,0.0,0.4444444444444444
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query37,37,q4,q4,0.6666666666666666,0.6666666666666666,0.0,0.4444444444444444
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query38,38,q4,q4,0.6666666666666666,0.6666666666666666,0.0,0.4444444444444444
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query39,39,q4,q4,0.6666666666666666,0.6666666666666666,0.0,0.4444444444444444
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query4,4,q1,q1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query40,40,q4,q4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query41,41,q5,q5,0.54421768707483,0.3333333333333333,0.4444444444444444,0.44066515495086916
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query42,42,q5,q5,0.5925925925925926,0.6666666666666666,0.5333333333333333,0.5975308641975309
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query43,43,q5,q5,0.5882352941176471,1.0,0.0,0.5294117647058824
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query44,44,q5,q5,0.8333333333333334,1.0,0.9090909090909091,0.9141414141414143
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query45,45,q5,q5,0.967741935483871,0.9090909090909091,1.0,0.9589442815249267
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query46,46,q5,q5,0.8125,1.0,0.3636363636363636,0.725378787878788
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query47,47,q5,q5,0.5789473684210527,1.0,0.0,0.5263157894736842
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query48,48,q5,q5,0.6470588235294117,1.0,0.0,0.5490196078431372
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query49,49,q5,q5,0.6470588235294118,1.0,0.0,0.5490196078431372
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query5,5,q1,q1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query50,50,q5,q5,0.8484848484848485,1.0,0.6363636363636364,0.8282828282828283
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query6,6,q1,q1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query7,7,q1,q1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query8,8,q1,q1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,nl,NL,query9,9,q1,q1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query1,1,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query10,10,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query11,11,q2,q2,0.9565217391304348,0.2727272727272727,0.4545454545454545,0.5612648221343873
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query12,12,q2,q2,0.9583333333333334,0.16666666666666666,0.5,0.5416666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query13,13,q2,q2,0.980392156862745,0.23076923076923078,0.6153846153846154,0.608848667672197
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query14,14,q2,q2,0.9743589743589742,0.2727272727272727,0.36363636363636365,0.5369075369075369
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query15,15,q2,q2,0.9767441860465118,0.25,0.4166666666666667,0.5478036175710594
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query16,16,q2,q2,0.9743589743589742,0.25,0.625,0.6164529914529915
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query17,17,q2,q2,0.9743589743589742,0.2,0.3333333333333333,0.5025641025641026
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query18,18,q2,q2,0.9565217391304348,0.4,0.8,0.7188405797101449
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query19,19,q2,q2,1.0,0.6666666666666666,1.0,0.888888888888889
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query2,2,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query20,20,q2,q2,1.0,0.3333333333333333,1.0,0.7777777777777777
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query21,21,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query22,22,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query23,23,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query24,24,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query25,25,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query26,26,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query27,27,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query28,28,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query29,29,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query3,3,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query30,30,q3,q3,0.0,1.0,0.0,0.3333333333333333
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query31,31,q4,q4,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query32,32,q4,q4,1.0,0.25,0.0,0.4166666666666667
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query33,33,q4,q4,1.0,0.25,0.0,0.4166666666666667
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query34,34,q4,q4,0.8,1.0,0.0,0.6
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query35,35,q4,q4,0.8,1.0,0.0,0.6
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query36,36,q4,q4,1.0,1.0,0.0,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query37,37,q4,q4,1.0,1.0,0.0,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query38,38,q4,q4,1.0,1.0,0.0,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query39,39,q4,q4,1.0,1.0,0.0,0.6666666666666666
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query4,4,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query40,40,q4,q4,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query41,41,q5,q5,0.9,0.5,1.0,0.7999999999999999
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query42,42,q5,q5,0.631578947368421,1.0,0.2,0.6105263157894737
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query43,43,q5,q5,0.5263157894736842,1.0,0.0,0.5087719298245613
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query44,44,q5,q5,0.9354120267260579,0.909090909090909,0.909090909090909,0.917864614969292
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query45,45,q5,q5,0.8387096774193548,0.9,1.0,0.9129032258064516
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query46,46,q5,q5,0.8342245989304813,0.909090909090909,0.36363636363636365,0.7023172905525846
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query47,47,q5,q5,0.5962059620596206,0.909090909090909,0.0,0.5017656237168432
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query48,48,q5,q5,0.5945945945945945,1.0,0.0,0.5315315315315315
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query49,49,q5,q5,0.5789473684210527,0.8181818181818181,0.0,0.4657097288676237
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query5,5,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query50,50,q5,q5,0.5789473684210527,0.909090909090909,0.0,0.49601275917065396
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query6,6,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query7,7,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query8,8,q1,q1,1.0,1.0,1.0,1.0
nobel_prizes,Llama 3 8B,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,sql,SQL,query9,9,q1,q1,1.0,1.0,1.0,1.0
