query_id,query_num,found_query,gt_rows,pred_rows,F1-Cell,Cardinality,Tuple Constr.,AVG-Score,tokens,time_s,dataset,model_folder,model,method,method_label,run_id,run_num,category,query_label,pred_dir
query41,41,1,3,6,0.631578947368421,0.5,0.0,0.37719298245614036,34691.0,90.69007933500689,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_7,7,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_7/nobel_prizes
query42,42,1,5,5,0.8,1.0,0.2,0.6666666666666666,34691.0,90.6276358619798,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_7,7,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_7/nobel_prizes
query43,43,1,5,3,0.6382978723404256,0.6,0.0,0.4127659574468085,34691.0,90.64235615299549,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_7,7,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_7/nobel_prizes
query44,44,1,11,10,0.7829181494661921,0.9090909090909091,0.0,0.5640030195190336,34691.0,89.84762596804649,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_7,7,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_7/nobel_prizes
query45,45,1,10,11,0.8029197080291971,0.9090909090909091,0.0,0.570670205706702,34691.0,90.04924783401657,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_7,7,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_7/nobel_prizes
query46,46,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,34691.0,90.27283692499623,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_7,7,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_7/nobel_prizes
query47,47,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,34691.0,89.81302462005988,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_7,7,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_7/nobel_prizes
query48,48,1,11,11,0.8148148148148148,1.0,0.0,0.6049382716049383,34691.0,89.86419851495884,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_7,7,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_7/nobel_prizes
query49,49,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,34691.0,89.88017429597676,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_7,7,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_7/nobel_prizes
query50,50,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,34691.0,89.93204632296693,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_7,7,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_7/nobel_prizes
query1,1,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.82196633401327,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query2,2,1,1,0,0.0,0.0,0.0,0.0,34691.0,90.0419438459212,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query3,3,1,2,0,0.0,0.0,0.0,0.0,34691.0,89.66839727794286,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query4,4,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.69915947201662,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query5,5,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.7852259890642,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query6,6,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.69225995102897,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query7,7,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.8319259469863,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query8,8,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.7311187320156,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query9,9,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.5891698129708,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query10,10,1,2,0,0.0,0.0,0.0,0.0,34691.0,89.71472067199647,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query11,11,1,11,0,0.0,0.0,0.0,0.0,42923.0,111.89826965506654,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query12,12,1,12,0,0.0,0.0,0.0,0.0,42923.0,111.90233326004818,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query13,13,1,13,0,0.0,0.0,0.0,0.0,42923.0,111.8560771420598,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query14,14,1,11,0,0.0,0.0,0.0,0.0,42923.0,111.65317263803445,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query15,15,1,12,0,0.0,0.0,0.0,0.0,42923.0,111.94288170407526,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query16,16,1,8,0,0.0,0.0,0.0,0.0,42923.0,111.99178503605071,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query17,17,1,10,0,0.0,0.0,0.0,0.0,42923.0,111.69762543600518,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query18,18,1,5,0,0.0,0.0,0.0,0.0,42923.0,112.24753742397297,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query19,19,1,3,0,0.0,0.0,0.0,0.0,42923.0,111.90540664596483,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query20,20,1,6,0,0.0,0.0,0.0,0.0,42923.0,112.031571384985,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query21,21,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,22.177355967112817,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query22,22,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,22.17408924002666,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query23,23,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,22.160173389012925,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query24,24,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,22.165355563047342,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query25,25,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,22.174281722982414,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query26,26,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,22.155212549027056,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query27,27,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,22.012947014998645,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query28,28,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,22.11301148997154,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query29,29,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,22.305726815015078,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query30,30,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,22.222693488001823,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query31,31,1,1,0,0.0,0.0,0.0,0.0,42923.0,111.74834626901429,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query32,32,1,4,0,0.0,0.0,0.0,0.0,42923.0,111.86320675804745,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query33,33,1,4,0,0.0,0.0,0.0,0.0,42923.0,111.90584632894024,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query34,34,1,1,0,0.0,0.0,0.0,0.0,42923.0,111.85669111902826,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query35,35,1,1,0,0.0,0.0,0.0,0.0,42923.0,112.35485620191321,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query36,36,1,1,0,0.0,0.0,0.0,0.0,42923.0,111.7146915930789,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query37,37,1,1,0,0.0,0.0,0.0,0.0,42923.0,111.93492248898838,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query38,38,1,1,0,0.0,0.0,0.0,0.0,42923.0,111.9138247820083,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query39,39,1,1,0,0.0,0.0,0.0,0.0,42923.0,112.09261651302222,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query40,40,1,1,0,0.0,0.0,0.0,0.0,42923.0,112.32069150696043,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query41,41,1,3,6,0.631578947368421,0.5,0.0,0.37719298245614036,34691.0,90.04713199590333,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query42,42,1,5,5,0.8,1.0,0.2,0.6666666666666666,34691.0,90.02195405296516,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query43,43,1,5,3,0.6382978723404256,0.6,0.0,0.4127659574468085,34691.0,89.96123251598328,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query44,44,1,11,10,0.7829181494661921,0.9090909090909091,0.0,0.5640030195190336,34691.0,89.73954402899835,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query45,45,1,10,11,0.8029197080291971,0.9090909090909091,0.0,0.570670205706702,34691.0,89.86527710198425,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query46,46,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,34691.0,89.65546133799944,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query47,47,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,34691.0,89.82584137900267,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query48,48,1,11,11,0.8148148148148148,1.0,0.0,0.6049382716049383,34691.0,89.82898474601097,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query49,49,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,34691.0,89.70167023607064,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query50,50,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,34691.0,90.15414620994125,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_8,8,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_8/nobel_prizes
query1,1,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.518668188015,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query2,2,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.76488273299765,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query3,3,1,2,0,0.0,0.0,0.0,0.0,34691.0,89.76834971795324,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query4,4,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.78489898797125,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query5,5,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.63226374704391,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query6,6,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.68755130004138,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query7,7,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.88107065402437,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query8,8,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.95620270003565,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query9,9,1,1,0,0.0,0.0,0.0,0.0,34691.0,90.05752196803223,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query10,10,1,2,0,0.0,0.0,0.0,0.0,34691.0,89.5833507149946,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query11,11,1,11,0,0.0,0.0,0.0,0.0,42923.0,110.67524926702026,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query12,12,1,12,0,0.0,0.0,0.0,0.0,42923.0,111.05229085998144,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query13,13,1,13,0,0.0,0.0,0.0,0.0,42923.0,111.01287314691581,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query14,14,1,11,0,0.0,0.0,0.0,0.0,42923.0,111.20672739599831,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query15,15,1,12,0,0.0,0.0,0.0,0.0,42923.0,111.44528104900382,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
